id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
5E82FA81BD8E3_Tri-Evergreen-XL_13911,"Sex is a Crude Substitute for Tango | Women's American Apparel Crew Neck T-shirt","Color: Tri-Evergreen, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-3eac72f6.png,https://ljholiday.com/product/sex-is-not-tango-womens-crew-neck-t-shirt/?attribute_color=Tri-Evergreen&attribute_size=XL,"Tops, Women's, Tango, T-Shirts","=LJHoliday=",28USD,out of stock,wc_post_id_13877,https://ljholiday.com/cart/?add-to-cart=13877&variation_id=13911&attribute_color=Tri-Evergreen&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/sex-is-a-crude-substitute-for-tango-tee-women-mockup-main.png,https://ljholiday.com/wp-content/uploads/78fc1e97074e6740361e70b5cec962a6.png,https://ljholiday.com/wp-content/uploads/mockup-5b4e74c0.png,https://ljholiday.com/wp-content/uploads/mockup-d88d28ba.png,https://ljholiday.com/wp-content/uploads/mockup-be63fec5.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,,"color:Tri-Cranberry/Tri-Oatmeal/Tri-Evergreen/Tri-Lemon/Tri-Coffee/Tri-Black:Tri-Evergreen,size:M/XL/L/S:XL"
5E82FA81BD8E3_Tri-Evergreen-L_13915,"Sex is a Crude Substitute for Tango | Women's American Apparel Crew Neck T-shirt","Color: Tri-Evergreen, Size: L",https://ljholiday.com/wp-content/uploads/mockup-3eac72f6.png,https://ljholiday.com/product/sex-is-not-tango-womens-crew-neck-t-shirt/?attribute_color=Tri-Evergreen&attribute_size=L,"Tops, Women's, Tango, T-Shirts","=LJHoliday=",28USD,out of stock,wc_post_id_13877,https://ljholiday.com/cart/?add-to-cart=13877&variation_id=13915&attribute_color=Tri-Evergreen&attribute_size=L,"https://ljholiday.com/wp-content/uploads/sex-is-a-crude-substitute-for-tango-tee-women-mockup-main.png,https://ljholiday.com/wp-content/uploads/78fc1e97074e6740361e70b5cec962a6.png,https://ljholiday.com/wp-content/uploads/mockup-5b4e74c0.png,https://ljholiday.com/wp-content/uploads/mockup-d88d28ba.png,https://ljholiday.com/wp-content/uploads/mockup-be63fec5.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,,"color:Tri-Cranberry/Tri-Oatmeal/Tri-Evergreen/Tri-Lemon/Tri-Coffee/Tri-Black:Tri-Evergreen,size:M/XL/L/S:L"
5E82FA81BD8E3_Tri-Oatmeal-XL_13895,"Sex is a Crude Substitute for Tango | Women's American Apparel Crew Neck T-shirt","Color: Tri-Oatmeal, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-5b4e74c0.png,https://ljholiday.com/product/sex-is-not-tango-womens-crew-neck-t-shirt/?attribute_color=Tri-Oatmeal&attribute_size=XL,"Tops, Women's, Tango, T-Shirts","=LJHoliday=",28USD,in stock,wc_post_id_13877,https://ljholiday.com/cart/?add-to-cart=13877&variation_id=13895&attribute_color=Tri-Oatmeal&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/sex-is-a-crude-substitute-for-tango-tee-women-mockup-main.png,https://ljholiday.com/wp-content/uploads/78fc1e97074e6740361e70b5cec962a6.png,https://ljholiday.com/wp-content/uploads/mockup-5b4e74c0.png,https://ljholiday.com/wp-content/uploads/mockup-d88d28ba.png,https://ljholiday.com/wp-content/uploads/mockup-be63fec5.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,,"color:Tri-Cranberry/Tri-Oatmeal/Tri-Evergreen/Tri-Lemon/Tri-Coffee/Tri-Black:Tri-Oatmeal,size:M/XL/L/S:XL"
5E82FA81BD8E3_Tri-Oatmeal-S_13908,"Sex is a Crude Substitute for Tango | Women's American Apparel Crew Neck T-shirt","Color: Tri-Oatmeal, Size: S",https://ljholiday.com/wp-content/uploads/mockup-5b4e74c0.png,https://ljholiday.com/product/sex-is-not-tango-womens-crew-neck-t-shirt/?attribute_color=Tri-Oatmeal&attribute_size=S,"Tops, Women's, Tango, T-Shirts","=LJHoliday=",28USD,in stock,wc_post_id_13877,https://ljholiday.com/cart/?add-to-cart=13877&variation_id=13908&attribute_color=Tri-Oatmeal&attribute_size=S,"https://ljholiday.com/wp-content/uploads/sex-is-a-crude-substitute-for-tango-tee-women-mockup-main.png,https://ljholiday.com/wp-content/uploads/78fc1e97074e6740361e70b5cec962a6.png,https://ljholiday.com/wp-content/uploads/mockup-5b4e74c0.png,https://ljholiday.com/wp-content/uploads/mockup-d88d28ba.png,https://ljholiday.com/wp-content/uploads/mockup-be63fec5.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,,"color:Tri-Cranberry/Tri-Oatmeal/Tri-Evergreen/Tri-Lemon/Tri-Coffee/Tri-Black:Tri-Oatmeal,size:M/XL/L/S:S"
5E82FA81BD8E3_Tri-Oatmeal-M_13904,"Sex is a Crude Substitute for Tango | Women's American Apparel Crew Neck T-shirt","Color: Tri-Oatmeal, Size: M",https://ljholiday.com/wp-content/uploads/mockup-5b4e74c0.png,https://ljholiday.com/product/sex-is-not-tango-womens-crew-neck-t-shirt/?attribute_color=Tri-Oatmeal&attribute_size=M,"Tops, Women's, Tango, T-Shirts","=LJHoliday=",28USD,in stock,wc_post_id_13877,https://ljholiday.com/cart/?add-to-cart=13877&variation_id=13904&attribute_color=Tri-Oatmeal&attribute_size=M,"https://ljholiday.com/wp-content/uploads/sex-is-a-crude-substitute-for-tango-tee-women-mockup-main.png,https://ljholiday.com/wp-content/uploads/78fc1e97074e6740361e70b5cec962a6.png,https://ljholiday.com/wp-content/uploads/mockup-5b4e74c0.png,https://ljholiday.com/wp-content/uploads/mockup-d88d28ba.png,https://ljholiday.com/wp-content/uploads/mockup-be63fec5.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,,"color:Tri-Cranberry/Tri-Oatmeal/Tri-Evergreen/Tri-Lemon/Tri-Coffee/Tri-Black:Tri-Oatmeal,size:M/XL/L/S:M"
5E82FA81BD8E3_Tri-Oatmeal-L_13900,"Sex is a Crude Substitute for Tango | Women's American Apparel Crew Neck T-shirt","Color: Tri-Oatmeal, Size: L",https://ljholiday.com/wp-content/uploads/mockup-5b4e74c0.png,https://ljholiday.com/product/sex-is-not-tango-womens-crew-neck-t-shirt/?attribute_color=Tri-Oatmeal&attribute_size=L,"Tops, Women's, Tango, T-Shirts","=LJHoliday=",28USD,in stock,wc_post_id_13877,https://ljholiday.com/cart/?add-to-cart=13877&variation_id=13900&attribute_color=Tri-Oatmeal&attribute_size=L,"https://ljholiday.com/wp-content/uploads/sex-is-a-crude-substitute-for-tango-tee-women-mockup-main.png,https://ljholiday.com/wp-content/uploads/78fc1e97074e6740361e70b5cec962a6.png,https://ljholiday.com/wp-content/uploads/mockup-5b4e74c0.png,https://ljholiday.com/wp-content/uploads/mockup-d88d28ba.png,https://ljholiday.com/wp-content/uploads/mockup-be63fec5.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,,"color:Tri-Cranberry/Tri-Oatmeal/Tri-Evergreen/Tri-Lemon/Tri-Coffee/Tri-Black:Tri-Oatmeal,size:M/XL/L/S:L"
5E82FA81BD8E3_Tri-Cranberry-S_13891,"Sex is a Crude Substitute for Tango | Women's American Apparel Crew Neck T-shirt","Color: Tri-Cranberry, Size: S",https://ljholiday.com/wp-content/uploads/mockup-2e48bb8b.png,https://ljholiday.com/product/sex-is-not-tango-womens-crew-neck-t-shirt/?attribute_color=Tri-Cranberry&attribute_size=S,"Tops, Women's, Tango, T-Shirts","=LJHoliday=",28USD,in stock,wc_post_id_13877,https://ljholiday.com/cart/?add-to-cart=13877&variation_id=13891&attribute_color=Tri-Cranberry&attribute_size=S,"https://ljholiday.com/wp-content/uploads/sex-is-a-crude-substitute-for-tango-tee-women-mockup-main.png,https://ljholiday.com/wp-content/uploads/78fc1e97074e6740361e70b5cec962a6.png,https://ljholiday.com/wp-content/uploads/mockup-5b4e74c0.png,https://ljholiday.com/wp-content/uploads/mockup-d88d28ba.png,https://ljholiday.com/wp-content/uploads/mockup-be63fec5.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,,"color:Tri-Cranberry/Tri-Oatmeal/Tri-Evergreen/Tri-Lemon/Tri-Coffee/Tri-Black:Tri-Cranberry,size:M/XL/L/S:S"
5E82FA81BD8E3_Tri-Cranberry-M_13888,"Sex is a Crude Substitute for Tango | Women's American Apparel Crew Neck T-shirt","Color: Tri-Cranberry, Size: M",https://ljholiday.com/wp-content/uploads/mockup-2e48bb8b.png,https://ljholiday.com/product/sex-is-not-tango-womens-crew-neck-t-shirt/?attribute_color=Tri-Cranberry&attribute_size=M,"Tops, Women's, Tango, T-Shirts","=LJHoliday=",28USD,in stock,wc_post_id_13877,https://ljholiday.com/cart/?add-to-cart=13877&variation_id=13888&attribute_color=Tri-Cranberry&attribute_size=M,"https://ljholiday.com/wp-content/uploads/sex-is-a-crude-substitute-for-tango-tee-women-mockup-main.png,https://ljholiday.com/wp-content/uploads/78fc1e97074e6740361e70b5cec962a6.png,https://ljholiday.com/wp-content/uploads/mockup-5b4e74c0.png,https://ljholiday.com/wp-content/uploads/mockup-d88d28ba.png,https://ljholiday.com/wp-content/uploads/mockup-be63fec5.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,default,"color:Tri-Cranberry/Tri-Oatmeal/Tri-Evergreen/Tri-Lemon/Tri-Coffee/Tri-Black:Tri-Cranberry,size:M/XL/L/S:M"
5E82FA81BD8E3_Tri-Cranberry-L_13886,"Sex is a Crude Substitute for Tango | Women's American Apparel Crew Neck T-shirt","Color: Tri-Cranberry, Size: L",https://ljholiday.com/wp-content/uploads/mockup-2e48bb8b.png,https://ljholiday.com/product/sex-is-not-tango-womens-crew-neck-t-shirt/?attribute_color=Tri-Cranberry&attribute_size=L,"Tops, Women's, Tango, T-Shirts","=LJHoliday=",28USD,in stock,wc_post_id_13877,https://ljholiday.com/cart/?add-to-cart=13877&variation_id=13886&attribute_color=Tri-Cranberry&attribute_size=L,"https://ljholiday.com/wp-content/uploads/sex-is-a-crude-substitute-for-tango-tee-women-mockup-main.png,https://ljholiday.com/wp-content/uploads/78fc1e97074e6740361e70b5cec962a6.png,https://ljholiday.com/wp-content/uploads/mockup-5b4e74c0.png,https://ljholiday.com/wp-content/uploads/mockup-d88d28ba.png,https://ljholiday.com/wp-content/uploads/mockup-be63fec5.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,,"color:Tri-Cranberry/Tri-Oatmeal/Tri-Evergreen/Tri-Lemon/Tri-Coffee/Tri-Black:Tri-Cranberry,size:M/XL/L/S:L"
5E82FA81BD8E3_Tri-Cranberry-XL_13884,"Sex is a Crude Substitute for Tango | Women's American Apparel Crew Neck T-shirt","Color: Tri-Cranberry, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-2e48bb8b.png,https://ljholiday.com/product/sex-is-not-tango-womens-crew-neck-t-shirt/?attribute_color=Tri-Cranberry&attribute_size=XL,"Tops, Women's, Tango, T-Shirts","=LJHoliday=",28USD,in stock,wc_post_id_13877,https://ljholiday.com/cart/?add-to-cart=13877&variation_id=13884&attribute_color=Tri-Cranberry&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/sex-is-a-crude-substitute-for-tango-tee-women-mockup-main.png,https://ljholiday.com/wp-content/uploads/78fc1e97074e6740361e70b5cec962a6.png,https://ljholiday.com/wp-content/uploads/mockup-5b4e74c0.png,https://ljholiday.com/wp-content/uploads/mockup-d88d28ba.png,https://ljholiday.com/wp-content/uploads/mockup-be63fec5.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,,"color:Tri-Cranberry/Tri-Oatmeal/Tri-Evergreen/Tri-Lemon/Tri-Coffee/Tri-Black:Tri-Cranberry,size:M/XL/L/S:XL"
wc_post_id_11752,"Sun | T-Shirt","Color: Red, Size: 3XL",https://ljholiday.com/wp-content/uploads/mockup-3df9fbce.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Red&attribute_size=3XL,"Tops, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11752&attribute_color=Red&attribute_size=3XL,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Red,size:XS/S/M/L/XL/2XL/3XL:3XL"
wc_post_id_11751,"Sun | T-Shirt","Color: Red, Size: 2XL",https://ljholiday.com/wp-content/uploads/mockup-3df9fbce.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Red&attribute_size=2XL,"Tops, T-Shirts","=LJHoliday=",22USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11751&attribute_color=Red&attribute_size=2XL,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,22USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Red,size:XS/S/M/L/XL/2XL/3XL:2XL"
wc_post_id_11750,"Sun | T-Shirt","Color: Red, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-3df9fbce.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Red&attribute_size=XL,"Tops, T-Shirts","=LJHoliday=",20USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11750&attribute_color=Red&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Red,size:XS/S/M/L/XL/2XL/3XL:XL"
wc_post_id_11749,"Sun | T-Shirt","Color: Red, Size: L",https://ljholiday.com/wp-content/uploads/mockup-3df9fbce.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Red&attribute_size=L,"Tops, T-Shirts","=LJHoliday=",20USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11749&attribute_color=Red&attribute_size=L,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Red,size:XS/S/M/L/XL/2XL/3XL:L"
wc_post_id_11748,"Sun | T-Shirt","Color: Red, Size: M",https://ljholiday.com/wp-content/uploads/mockup-3df9fbce.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Red&attribute_size=M,"Tops, T-Shirts","=LJHoliday=",20USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11748&attribute_color=Red&attribute_size=M,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Red,size:XS/S/M/L/XL/2XL/3XL:M"
wc_post_id_11747,"Sun | T-Shirt","Color: Red, Size: S",https://ljholiday.com/wp-content/uploads/mockup-3df9fbce.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Red&attribute_size=S,"Tops, T-Shirts","=LJHoliday=",20USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11747&attribute_color=Red&attribute_size=S,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Red,size:XS/S/M/L/XL/2XL/3XL:S"
wc_post_id_11741,"Sun | T-Shirt","Color: Orange, Size: M",https://ljholiday.com/wp-content/uploads/mockup-e1657d84.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Orange&attribute_size=M,"Tops, T-Shirts","=LJHoliday=",20USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11741&attribute_color=Orange&attribute_size=M,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Orange,size:XS/S/M/L/XL/2XL/3XL:M"
wc_post_id_11740,"Sun | T-Shirt","Color: Orange, Size: S",https://ljholiday.com/wp-content/uploads/mockup-e1657d84.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Orange&attribute_size=S,"Tops, T-Shirts","=LJHoliday=",20USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11740&attribute_color=Orange&attribute_size=S,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Orange,size:XS/S/M/L/XL/2XL/3XL:S"
wc_post_id_11738,"Sun | T-Shirt","Color: Royal Blue, Size: 3XL",https://ljholiday.com/wp-content/uploads/mockup-140dabe4.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Royal+Blue&attribute_size=3XL,"Tops, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11738&attribute_color=Royal+Blue&attribute_size=3XL,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Royal Blue,size:XS/S/M/L/XL/2XL/3XL:3XL"
wc_post_id_11739,"Sun | T-Shirt","Color: Orange, Size: XS",https://ljholiday.com/wp-content/uploads/mockup-e1657d84.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Orange&attribute_size=XS,"Tops, T-Shirts","=LJHoliday=",20USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11739&attribute_color=Orange&attribute_size=XS,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Orange,size:XS/S/M/L/XL/2XL/3XL:XS"
wc_post_id_11736,"Sun | T-Shirt","Color: Royal Blue, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-140dabe4.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Royal+Blue&attribute_size=XL,"Tops, T-Shirts","=LJHoliday=",20USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11736&attribute_color=Royal+Blue&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Royal Blue,size:XS/S/M/L/XL/2XL/3XL:XL"
wc_post_id_11742,"Sun | T-Shirt","Color: Orange, Size: L",https://ljholiday.com/wp-content/uploads/mockup-e1657d84.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Orange&attribute_size=L,"Tops, T-Shirts","=LJHoliday=",20USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11742&attribute_color=Orange&attribute_size=L,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Orange,size:XS/S/M/L/XL/2XL/3XL:L"
wc_post_id_11737,"Sun | T-Shirt","Color: Royal Blue, Size: 2XL",https://ljholiday.com/wp-content/uploads/mockup-140dabe4.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Royal+Blue&attribute_size=2XL,"Tops, T-Shirts","=LJHoliday=",22USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11737&attribute_color=Royal+Blue&attribute_size=2XL,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,22USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Royal Blue,size:XS/S/M/L/XL/2XL/3XL:2XL"
wc_post_id_11743,"Sun | T-Shirt","Color: Orange, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-e1657d84.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Orange&attribute_size=XL,"Tops, T-Shirts","=LJHoliday=",20USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11743&attribute_color=Orange&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Orange,size:XS/S/M/L/XL/2XL/3XL:XL"
wc_post_id_11744,"Sun | T-Shirt","Color: Orange, Size: 2XL",https://ljholiday.com/wp-content/uploads/mockup-e1657d84.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Orange&attribute_size=2XL,"Tops, T-Shirts","=LJHoliday=",22USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11744&attribute_color=Orange&attribute_size=2XL,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,22USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Orange,size:XS/S/M/L/XL/2XL/3XL:2XL"
wc_post_id_11745,"Sun | T-Shirt","Color: Orange, Size: 3XL",https://ljholiday.com/wp-content/uploads/mockup-e1657d84.png,https://ljholiday.com/product/sun-t-shirt/?attribute_color=Orange&attribute_size=3XL,"Tops, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_11696,https://ljholiday.com/cart/?add-to-cart=11696&variation_id=11745&attribute_color=Orange&attribute_size=3XL,"https://ljholiday.com/wp-content/uploads/mockup-5fec2fb5.png,https://ljholiday.com/wp-content/uploads/mockup-eab90791.png,https://ljholiday.com/wp-content/uploads/mockup-27f306b0.png,https://ljholiday.com/wp-content/uploads/mockup-97f21ef8.png,https://ljholiday.com/wp-content/uploads/mockup-bdc796ab.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:Black/Navy/Kelly Green/Grass/Baby Blue/Royal Blue/Orange/Red:Orange,size:XS/S/M/L/XL/2XL/3XL:3XL"
